state,year,production_renewables,production_natural_gas,production_coal,production_nuclear,production_other,production_all_sources,electricity_export,electricity_import,export_minus_import,price_all_sectors,price_commercial,price_industrial,price_other,price_residential,price_transportation,revenue_all_sectors,revenue_commercial,revenue_industrial,revenue_other,revenue_residential,revenue_transportation,sales_all_sectors,sales_commercial,sales_industrial,sales_other,sales_residential,sales_transportation
Pennsylvania,2012,7144.404610000001,53062.19893,87148.20543,75174.408,1777.23252,224306.44949,19.92883276,1306.80390113,-1286.87506837,9.91,9.44,7.23,,12.75,8.07,14334.88892,4050.39748,3472.25763,,6741.62697,70.60686,144709.72702,42919.768,48038.858,,52876.05801,875.04302
Rhode Island,2001,106.759,7325.13,0.0,0.0,70.003,7501.892,0.0,765.50163484,-765.50163484,11.45,11.54,9.36,22.86,12.13,,846.58201,374.01399,129.68501,15.52,327.36299,,7392.91699,3240.05699,1385.911,67.89,2699.059,
Rhode Island,2002,101.437,6310.417,0.0,0.0,644.9110000000001,7056.765,0.0,325.60195877,-325.60195877,9.2,8.65,7.96,16.46,10.2,,695.54201,286.97298,105.94501,13.94299,288.68099,,7560.699,3315.84301,1331.242,84.72701,2828.88701,
Rhode Island,2003,107.789,5454.997,0.0,0.0,58.359,5621.145,38.39231017,144.19096643999998,-105.79865626999998,10.47,10.09,8.88,,11.61,,816.40401,352.12201,116.19799,,348.084,0.0,7796.62601,3489.53701,1308.88002,,2998.20899,0.0
Rhode Island,2004,106.98728,4783.90715,0.0,0.0,48.52531,4939.41974,20.22190383,321.79203486,-301.57013103,10.96,10.53,9.37,,12.19,,864.751,372.96003,126.054,,365.737,0.0,7887.57501,3542.43701,1344.78299,,3000.35499,0.0
Rhode Island,2005,6.734,5989.39026,0.0,0.0,57.16981,6053.294070000001,59.49342721,406.78264515999996,-347.28921794999997,11.97,11.71,10.01,,13.04,,963.43998,424.96298,125.02701,,413.45001,0.0,8049.11199,3628.138,1249.59699,,3171.377,0.0
Rhode Island,2006,154.822,5780.22676,0.0,0.0,32.67577,5967.7245299999995,89.09360527999999,408.54107158,-319.4474663,13.98,13.51,12.51,,15.12,,1089.98301,486.19999,149.04801,,454.73498,0.0,7799.126,3599.33201,1191.35099,,3008.44301,0.0
Rhode Island,2007,159.121,6856.77196,0.0,0.0,33.95099,7049.84395,137.7434029,552.73203802,-414.98863512,13.12,12.67,12.04,,14.05,,1051.04799,470.096,141.01301,,439.93899,0.0,8013.02202,3710.20002,1171.04698,,3131.77501,0.0
Rhode Island,2008,163.38400000000001,7197.54789,0.0,0.0,26.33389,7387.26578,51.873579389999996,654.13462824,-602.26104885,16.01,15.36,14.2,,17.45,,1251.9437,568.31129,152.746,,530.88641,0.0,7818.594,3700.44802,1075.46201,,3042.68398,0.0
Rhode Island,2009,149.33599999999998,7530.35777,0.0,0.0,17.13068,7696.82445,50.70129511,786.6027518799999,-735.9014567699999,14.23,13.67,12.25,,15.6,,1083.75759,504.33848,121.28321,,458.13591,0.0,7617.62901,3690.676,990.25401,,2936.699,0.0
Rhode Island,2010,143.779,7583.28138,0.0,0.0,11.65862,7738.719000000001,43.08144729,499.97924542,-456.89779812999996,14.08,13.11,11.82,,15.92,13.86,1097.84483,484.03282,113.54577,,496.48286,3.7834,7799.22701,3693.28899,960.83301,,3117.80802,27.29699
Rhode Island,2011,137.728,8570.90423,0.0,0.0,13.64032,8722.27255,0.58614214,608.12247025,-607.53632811,13.04,12.37,11.27,,14.33,14.11,1008.29652,452.70688,103.2538,,448.53025,3.80565,7732.41999,3660.143,915.85698,,3129.446,26.97399
Rhode Island,2012,106.161,8185.00061,0.0,0.0,17.87422,8309.035829999999,0.0,0.0,0.0,12.74,11.87,10.68,,14.4,8.28,982.10859,431.95193,98.59721,,449.60358,1.95587,7708.33398,3639.866,923.47802,,3121.36699,23.62302
South Carolina,2001,3155.3186,1176.114,36699.004,49869.998,329.9964,91230.43100000001,0.0,0.0,0.0,5.77,6.45,3.86,6.39,7.69,,4317.16499,1127.11601,1217.60602,60.39801,1912.04499,,74832.367,17484.20099,31527.67799,945.84501,24874.64301,
South Carolina,2002,3777.3839999999996,4498.319,36947.722,53325.854,300.651,98849.93000000001,0.0,0.0,0.0,5.83,6.48,3.85,6.44,7.72,,4536.51299,1177.27599,1229.01299,61.19899,2069.025,,77819.39199,18156.63198,31926.07301,950.056,26786.631,
South Carolina,2003,6168.18766,1662.782,37432.023,50417.69,505.62134,96186.304,0.0,0.0,0.0,6.08,6.8100000000000005,4.0,,8.01,,4684.41,1316.12599,1251.10201,,2117.18201,,77054.09799,19336.129,31296.33001,,26421.639,
South Carolina,2004,5359.17806,3797.85798,38922.22046,51200.64,958.2125599999999,100238.10906,0.0,0.0,0.0,6.22,6.91,4.13,,8.12,,4971.53701,1389.587,1315.384,,2266.56601,,79908.34001,20112.912,31885.69,,27909.73802,
South Carolina,2005,5950.462259999999,5414.18307,39692.05883,53137.554,717.75667,104912.01483,0.0,0.0,0.0,6.72,7.39,4.55,,8.67,,5461.61601,1514.948,1459.564,,2487.10402,,81254.088,20497.86999,32080.455,,28675.76298,
South Carolina,2006,4837.28363,6068.06078,39472.84592,50797.372,331.84141999999997,101507.40375,0.0,0.0,0.0,6.98,7.6,4.71,,9.03,,5648.09998,1591.08001,1480.76799,,2576.25201,,80877.32099,20922.50999,31415.69398,,28539.11699,
South Carolina,2007,4762.55984,5964.55849,41582.66952,53199.914,313.66782,105823.36967000001,0.0,0.0,0.0,7.18,7.74,4.83,,9.19,,5879.81,1684.145,1479.25099,,2716.41399,,81948.158,21746.49101,30632.42602,,29569.24101,
South Carolina,2008,4205.50431,5728.98791,41539.69468,51762.95,273.99586999999997,103511.13277,0.0,0.0,0.0,7.85,8.42,5.37,,9.89,,6334.51549,1825.83972,1569.68431,,2938.99148,,80650.572,21676.23801,29247.067,,29727.267,
South Carolina,2009,5056.41972,9780.19264,34477.51233,52149.734,614.51371,102078.3724,0.0,0.0,0.0,8.42,8.74,5.79,,10.44,,6431.8643,1873.0767,1471.88692,,3086.9007,,76417.479,21439.771,25421.385,,29556.32299,
South Carolina,2010,5184.20885,10927.23746,37671.11794,51988.079,251.89148,106022.53473,0.0,0.0,0.0,8.49,8.9,5.74,,10.5,,7003.90193,1986.4416,1567.88631,,3449.574,,82479.29301,22320.13301,27307.07402,,32852.08601,
South Carolina,2011,4573.49216,12936.34259,34168.54897,52902.576,171.89345,104752.85317000002,0.0,0.0,0.0,8.8,9.3,5.94,,11.05,,7081.2516,2007.5027,1668.82141,,3404.9275,,80488.546,21592.79401,28094.021,,30801.731,
South Carolina,2012,4459.77762,14331.87879,28396.14484,51145.302,214.64463,98547.74788000001,0.0,0.0,0.0,9.1,9.63,6.02,,11.77,,7079.7215,2045.99539,1695.62783,,3338.09832,,77780.953,21250.734,28163.956,,28366.26299,
South Dakota,2001,3432.736,304.803,3611.68,0.0,51.524,7400.7429999999995,0.0,0.0,0.0,6.35,6.55,4.46,3.71,7.42,,547.997,190.85701,74.25398,17.26698,265.61902,,8626.99901,2915.07201,1666.09801,465.41101,3580.418,
South Dakota,2002,4359.696,85.778,3271.523,0.0,4.961,7721.9580000000005,0.0,0.29307107,-0.29307107,6.26,6.24,4.54,3.63,7.4,,559.851,191.21001,72.83502,19.505,276.30101,,8936.80099,3062.10101,1603.878,537.80599,3733.016,
South Dakota,2003,4320.552,176.024,3431.203,0.0,16.058,7943.837,0.0,0.0,0.0,6.35,6.04,4.51,,7.47,,576.99299,224.11701,73.36701,,279.50901,,9079.98999,3713.371,1626.78101,,3739.83801,
South Dakota,2004,3755.187,112.255,3620.001,0.0,22.77099,7510.21399,0.87921321,0.0,0.87921321,6.44,6.18,4.59,,7.65,,593.67001,224.235,86.77,,282.665,,9213.844,3627.165,1890.954,,3695.72501,
South Dakota,2005,3232.6699999999996,270.946,2996.347,0.0,20.806,6520.768999999999,0.29307107,0.0,0.29307107,6.6,6.2,4.95,,7.77,,647.78699,247.99499,91.06401,,308.728,,9811.01702,3998.47999,1839.55801,,3972.97902,
South Dakota,2006,3545.7980000000002,265.817,3315.911,0.0,4.7170000000000005,7132.2429999999995,0.0,0.0,0.0,6.7,6.47,4.84,,7.83,,673.903,262.161,94.43101,,317.31101,,10056.38699,4053.79201,1951.66402,,4050.93101,
South Dakota,2007,3067.301,351.04156,2655.33357,0.0,62.928380000000004,6136.60451,0.0,0.0,0.0,6.89,6.61,5.09,,8.07,,730.394,276.37598,110.04301,,343.97498,,10603.301,4181.172,2161.49102,,4260.63801,
South Dakota,2008,3139.90751,228.56919,3660.48235,0.0,53.7125,7082.67155,0.0,0.0,0.0,7.14,6.97,5.31,,8.27,,783.5111,295.45201,123.5521,,364.50701,,10974.08601,4240.37301,2328.08198,,4405.63101,
South Dakota,2009,4859.20683,80.3338,3217.35272,0.0,39.63765,8196.531,0.0,0.29307107,-0.29307107,7.39,7.14,5.65,,8.49,,813.18949,302.62241,127.74732,,382.8198,,11010.11798,4238.348,2260.46199,,4511.30799,
South Dakota,2010,6610.550630000001,134.70576,3298.25554,0.0,6.1242,10049.63613,0.0,0.0,0.0,7.82,7.55,6.07,,8.97,,888.3253,329.83181,143.15571,,415.33781,,11356.149,4367.78101,2360.24499,,4628.12303,
South Dakota,2011,9276.464,129.31323,2585.56506,0.0,7.54321,11998.8855,0.0,0.0,0.0,8.05,7.76,6.2,,9.35,,939.84031,344.87041,160.3149,,434.65502,,11679.60001,4446.864,2586.352,,4646.38401,
South Dakota,2012,8895.631000000001,214.10073,2918.75597,0.0,5.7183,12034.206000000002,0.0,0.0,0.0,8.49,8.1,6.57,,10.07,,996.2805,368.92619,178.97962,,448.37473,,11734.21,4556.60799,2723.87001,,4453.732,
Tennessee,2001,8502.27815,455.503,59730.032,28576.431,425.17985000000004,97689.424,0.0,0.0,0.0,5.59,6.31,4.05,8.83,6.32,,5369.63901,1638.63101,1301.19301,95.089,2334.726,,96130.71801,25973.834,32148.645,1076.70499,36931.53399,
Tennessee,2002,9469.73272,469.573,59705.681,27573.925,287.03628,97505.948,0.0,0.0,0.0,5.72,6.45,4.15,8.92,6.41,,5616.03999,1711.58502,1322.00599,99.19599,2483.253,,98233.027,26523.396,31845.31301,1112.508,38751.81002,
Tennessee,2003,13562.130500000001,626.987,54921.298,24152.58,416.0945,93679.09000000001,0.0,0.0,0.0,5.84,6.68,4.29,,6.55,,5686.92801,1835.631,1383.84601,,2467.451,0.0,97455.80801,27481.01801,32277.84899,,37696.941,0.0
Tennessee,2004,12055.86672,292.4862,58059.63209,28612.271,209.93785000000003,99230.19386000001,0.0,0.0,0.0,6.14,7.05,4.46,,6.9,11.75,6114.793,1991.73899,1466.34698,,2656.58502,0.122,99660.66499,28248.753,32885.218,,38525.656,1.038
Tennessee,2005,10673.56137,531.16478,59051.47609,27803.108,253.72498,98313.03521999999,0.0,0.0,0.0,6.31,7.17,4.73,,6.98,11.46,6553.25299,2089.676,1591.00901,,2872.41799,0.15,103905.42101,29146.41299,33625.413,,41132.28599,1.309
Tennessee,2006,9226.789289999999,664.27366,60497.84574,24678.777,178.49592,95246.18161,0.0,0.0,0.0,6.97,8.0,5.17,,7.75,11.18,7248.14699,2323.118,1760.574,,3164.295,0.16,103931.74401,29033.12901,34081.32701,,40815.857,1.431
Tennessee,2007,6614.4914,721.8381,60237.33012,28700.371,248.10612,96522.13673999999,0.0,0.0,0.0,7.07,8.09,5.19,,7.84,10.31,7546.909,2425.99199,1758.17698,,3362.582,0.15802000000000002,106716.93399,29985.09099,33850.33799,,42879.97199,1.53299
Tennessee,2008,7350.06223,467.22997,57058.12937,27029.617,235.63191,92140.67048,0.0,0.0,0.0,8.18,9.24,6.29,,8.91,10.17,8520.43411,2717.9396,2063.40431,,3738.89519,0.195,104169.779,29417.546,32803.76299,,41946.552,1.9180000000000001
Tennessee,2009,11812.26208,409.32141,41633.24028,26962.001,199.72789,81016.55266,0.0,0.0,0.0,8.69,9.61,6.76,,9.32,10.7,8223.10279,2685.86481,1796.80999,,3740.23401,0.19402000000000003,94650.259,27962.21,26569.28599,,40116.949,1.814
Tennessee,2010,9846.81656,2302.38381,43670.19593,27739.221,232.95153000000002,83791.56883,0.0,0.0,0.0,8.61,9.66,6.58,,9.23,11.09,8915.13889,2838.71481,1903.85679,,4172.3623,0.20500000000000002,103521.53702,29399.02499,28929.63702,,45191.027,1.8479999999999999
Tennessee,2011,11255.78261,3259.35881,40777.22426,26919.177,213.05355,82424.59623,0.0,0.0,0.0,9.28,10.27,7.23,,9.98,12.07,9348.37411,2980.03101,2070.1219,,4298.0183,0.20291,100733.329,29025.33401,28638.45301,,43067.86099,1.68103
Tennessee,2012,9295.05685,8075.15951,35419.3091,25102.101,158.51533999999998,78050.1418,0.0,0.0,0.0,9.27,10.31,7.08,,10.1,11.29,8932.73421,2901.67013,2015.27372,,4015.5936,0.19681,96381.47196,28150.14101,28475.95598,,39753.63101,1.74397
Texas,2001,3381.27693,190110.981,135099.921,38162.863,5824.960069999999,372580.002,2.9307106999999997,3.51685284,-0.5861421400000002,7.38,7.74,5.27,7.5600000000000005,8.86,,23483.50499,6807.161,5174.01298,1102.98899,10399.342,,318044.17399,87912.113,98208.40802,14580.874,117342.77901,
Texas,2002,5098.745209999999,196433.41,141847.24,35618.004,6631.14279,385628.542,299.22556247,80.30147318,218.92408928999998,6.62,6.95,4.66,6.55,8.05,,21250.57299,6094.63399,4761.41101,616.19601,9778.332,,320845.84901,87745.80499,102251.05399,9413.88001,121435.11,
Texas,2003,4862.276,184911.35,146989.51,33437.484,8999.065999999999,379199.68600000005,296.58792284,79.71533104,216.87259179999998,7.5,7.84,5.27,,9.16,6.62,24210.704,7581.18101,5512.229,,11111.34001,5.95401,322685.95499,96694.23398,104546.89499,,121354.826,89.99999
Texas,2004,5547.29657,188754.66307,148884.655,40435.372,6677.14567,390299.13231,294.53642535,79.1291889,215.40723645,7.95,7.9,5.87,,9.73,7.02,25482.302,7867.462,5902.053,,11707.073,5.71401,320614.83999,99615.57799,100588.036,,120329.87998,81.346
Texas,2005,6668.17162,197665.25841,148358.023,38232.493,5744.77612,396668.72215,297.76020711999996,77.95690462,219.80330249999997,9.14,8.85,7.14,,10.93,8.45,30563.772,9809.78002,6916.24699,,13831.78101,5.964,334258.262,110784.312,96841.431,,126561.91301,70.606
Texas,2006,8480.23087,197870.23332,146391.341,41264.278,6576.79455,400582.87773999997,291.89878572,79.42225997,212.47652574999998,10.34,9.85,7.82,,12.86,8.42,35448.23698,10950.52799,8185.081,,16307.42999,5.19801,342724.21299,111130.36401,104688.87,,126843.22499,61.75399
Texas,2007,11932.04891,199531.28095,147278.88929,40955.03,5795.04641,405492.29556000006,402.67965018,159.72373315,242.95591703000002,10.11,9.87,7.79,,12.34,8.4,34772.75302,10909.82702,8438.746,,15418.549,5.63099,343828.58201,110540.05299,108300.29599,,124921.21401,67.019
Texas,2008,18678.56167,193247.07769,147131.84054,40727.37,5002.93107,404787.78097,1012.8536179199999,960.98003853,51.87357938999992,10.99,10.75,8.79,,13.04,8.64,38150.14909,12193.45659,9301.39219,,16649.3813,5.91902,347059.22699,113472.68899,105806.372,,127711.622,68.54401
Texas,2009,22133.133719999998,189066.48287,139106.59695,41497.617,5364.07896,397167.9095,337.0317305,447.22645281999996,-110.19472231999998,9.86,9.66,6.74,,12.38,9.83,34056.07441,11443.79651,6533.7683,,16071.5423,6.9673,345295.56101,118496.62501,96930.87801,,129797.15101,70.90699
Texas,2010,28966.66014,186882.23762,150172.83202,41335.248,4338.06841,411695.04619,310.36226313,298.34634926,12.015913869999963,9.34,9.19,6.44,,11.6,9.82,33496.583,11163.3563,6420.03941,,15905.8768,7.31051,358457.55,121467.292,99754.41199,,137161.40201,74.444
Texas,2011,32746.18717,200500.14892,157896.53518,39648.457,4685.5953,435476.92357,306.55233921999996,82.35297066999999,224.19936854999997,9.0,8.83,6.24,,11.08,10.08,33832.30935,11315.39487,6368.04321,,16141.98276,6.88846,376065.11595,128213.68954,102128.86903,,145654.22842,68.32902
Texas,2012,34601.17095,213901.28178,138088.22329,38441.017,4780.81676,429812.50978,305.08698387,81.76682853,223.32015533999999,8.55,8.16,5.57,,10.98,10.54,31217.78751,10856.84271,5265.84011,,15087.70969,7.395,365104.131,133104.994,94517.323,,137411.633,70.18104
Utah,2001,666.64294,1446.077,33679.308,0.0,61.72206,35853.75,0.0,0.0,0.0,5.21,5.58,3.5300000000000002,4.53,6.72,,1210.65702,460.635,261.68501,38.57,449.76702,,23217.30799,8262.123,7411.43399,850.76799,6692.983,
Utah,2002,681.65332,1380.181,34487.723,0.0,58.445679999999996,36608.003,0.0,8.7921321,-8.7921321,5.39,5.6,3.84,4.69,6.79,,1254.539,474.27801,269.309,39.66999,471.282,,23267.188,8462.99299,7019.41,846.494,6938.29101,
Utah,2003,624.8865499999999,1383.107,35978.648,0.0,37.02445,38023.666,0.0,5.861421399999999,-5.861421399999999,5.41,5.59,3.79,,6.9,6.01,1289.92801,504.13299,289.882,,494.43399,1.4790100000000002,23860.35,9023.642,7645.673,,7166.407,24.628
Utah,2004,648.5455000000001,909.8504,36617.854,0.0,35.72756,38211.97746,0.0,14.946624569999999,-14.946624569999999,5.69,5.9,4.01,,7.21,6.57,1395.08401,551.497,313.59702,,528.32301,1.667,24511.70401,9345.111,7816.391,,7324.848,25.354
Utah,2005,973.21342,1177.50109,35970.405,0.0,44.011359999999996,38165.13086999999,0.87921321,41.0299498,-40.150736589999994,5.92,6.07,4.24,,7.52,7.2,1480.644,571.17501,338.76601,,568.71199,1.99098,25000.498,9416.776,7988.77201,,7567.279,27.67101
Utah,2006,952.25904,3388.55018,36855.55,0.0,66.96468,41263.3239,0.87921321,15.239695639999999,-14.36048243,5.99,6.15,4.21,,7.59,7.19,1578.408,599.15301,351.937,,625.21801,2.1,26365.71602,9748.79,8355.671,,8232.05,29.205
Utah,2007,733.73751,7424.21769,37170.79417,0.0,43.82535,45372.574720000004,37.80616803,21.394188109999998,16.411979920000004,6.41,6.54,4.52,,8.15,7.44,1781.799,669.324,396.334,,713.61299,2.52799,27785.447,10240.612,8759.331,,8751.547,33.95703
Utah,2008,969.94627,7366.30695,38020.36657,0.0,222.14285,46578.76263999999,54.51121902,12.30898494,42.20223408,6.49,6.66,4.59,,8.26,7.85,1830.442,685.5063,417.04091,,725.30779,2.58702,28191.511,10286.114,9086.14501,,8786.27802,32.97396
Utah,2009,1321.79315,6444.04241,35526.12637,0.0,250.98365,43542.94558,43.08144729,8.20598996,34.87545733,6.77,6.96,4.8100000000000005,,8.48,8.31,1868.21312,711.998,413.62001,,739.90879,2.68631,27586.70002,10235.28501,8593.79899,,8725.27401,32.34199
Utah,2010,1476.4789500000002,6455.39588,34057.26496,0.0,260.21479999999997,42249.35459,12.89512708,17.29119313,-4.39606605,6.94,7.15,4.93,,8.71,8.69,1947.58349,741.02261,434.4877,,769.14521,2.928,28044.00101,10367.84701,8808.211,,8834.23001,33.71303
Utah,2011,2191.14984,5256.04635,33137.66326,0.0,251.29057,40836.15002,1.17228428,11.136700659999999,-9.96441638,7.13,7.35,5.1,,8.96,9.24,2056.50692,775.44659,475.87009,,801.96551,3.2247,28858.94598,10544.32601,9332.99201,,8946.74101,34.887010000000004
Utah,2012,1847.50994,6579.60403,30799.12045,0.0,176.72632,39402.96074,1.75842642,11.136700659999999,-9.37827424,7.84,8.06,5.62,,9.93,9.79,2331.1404,870.21772,544.8547,,912.3298,3.73822,29723.368,10802.8,9694.19001,,9188.20401,38.174
Vermont,2001,1266.7540000000001,11.0,0.0,4171.12,31.74,5480.614,0.0,2998.99625931,-2998.99625931,10.86,11.28,7.89,18.85,12.67,,606.66102,217.24599,126.90598,7.927,254.582,,5585.446,1925.563,1608.42898,42.05101,2009.40301,
Vermont,2002,1480.893,3.275,0.0,3962.616,9.406,5456.19,0.0,2433.3690942099997,-2433.3690942099997,10.87,11.1,7.9,19.26,12.78,,611.906,215.99399,125.73099,8.65299,261.52801,,5629.26301,1945.838,1591.68199,44.925,2046.81799,
Vermont,2003,1559.174,2.029,0.0,4444.152,22.607,6027.9619999999995,25.49718309,1941.30276768,-1915.80558459,10.98,11.29,8.05,,12.82,,587.704,212.35501,117.483,,257.86602,,5352.42901,1881.02699,1460.013,,2011.38901,
Vermont,2004,1591.3347700000002,3.224,0.0,3858.02,17.8,5470.37877,14.36048243,1952.1463972699999,-1937.7859148399998,11.02,11.42,7.96,,12.94,,624.332,225.759,125.55299,,273.01999,,5663.772,1977.54001,1576.738,,2109.49399,
Vermont,2005,1632.78862,2.24,0.0,4071.547,10.179,5716.75462,42.788376219999996,2159.05457269,-2116.26619647,10.95,11.33,7.77,,12.96,,643.95201,232.432,127.78901,,283.73098,,5883.05301,2050.8,1643.614,,2188.63901,
Vermont,2006,1968.57467,1.875,0.0,5106.523,7.371,7084.34367,80.00840210999999,2508.6883592,-2428.67995709,11.37,11.67,8.33,,13.39,,658.92,236.62698,135.417,,286.876,,5795.02901,2027.09501,1625.69701,,2142.237,
Vermont,2007,1110.15329,1.88873,0.0,4703.728,7.81149,5823.58151,116.34921478999999,2604.22952802,-2487.88031323,12.04,12.29,8.92,,14.15,,705.858,253.04101,145.89,,306.927,,5864.006,2058.96001,1635.39998,,2169.646,
Vermont,2008,1918.24183,2.65542,0.0,4895.053,4.26571,6820.2159599999995,40.73687873,2533.89247122,-2493.15559249,12.33,12.49,9.19,,14.48,,707.87809,255.1863,143.8487,,308.84309,,5741.204,2042.917,1564.79,,2133.49698,
Vermont,2009,1914.87061,4.4308,0.0,5360.608,2.4389,7282.34831,41.32302087,2604.52259909,-2563.1995782199997,12.75,12.93,9.21,,14.9,,701.05529,257.532,127.424,,316.09931,,5496.513,1991.194,1383.49099,,2121.828,
Vermont,2010,1829.2256,3.78268,0.0,4782.473,4.50873,6619.9900099999995,32.2378177,2458.28013516,-2426.04231746,13.24,13.44,9.53,,15.57,,740.77361,271.532,137.85131,,331.3903,,5594.83301,2020.93701,1445.961,,2127.93501,
Vermont,2011,1857.42861,3.27737,0.0,4907.355,8.15783,6776.218809999999,2.05149749,2523.9280548399997,-2521.8765573499995,13.8,14.0,9.83,,16.26,,765.86432,281.10072,139.23901,,345.5246,,5550.184,2008.54701,1417.10401,,2124.53301,
Vermont,2012,1574.37359,2.53876,0.0,4989.338,3.41976,6569.670109999999,14.946624569999999,11061.96753715,-11047.02091258,14.22,14.32,9.98,,17.01,,783.6441,285.44871,141.87001,,356.3254,,5510.76401,1993.89202,1421.58901,,2095.283,
Virginia,2001,5001.37299,4196.071,37769.911,25759.13,5858.4190100000005,78584.904,0.0,0.0,0.0,6.18,5.85,4.16,5.16,7.79,,5963.793,1701.35999,819.781,535.05199,2907.60001,,96453.17501,29065.83601,19701.91799,10360.19,37325.23101,
Virginia,2002,4928.32336,4386.927,38082.381,27346.163,4239.52664,78983.321,0.0,0.29307107,-0.29307107,6.23,5.87,4.13,5.14,7.79,,6265.13201,1761.58601,806.89801,552.537,3144.11102,,100618.57,29998.98999,19520.908,10740.29901,40358.37299,
Virginia,2003,5541.08707,4619.066,37093.331,24816.022,6236.230930000001,78305.73700000001,0.0,0.0,0.0,6.27,5.74,4.23,,7.76,5.46,6363.72699,2365.00301,815.39501,,3173.954,9.375,101509.73099,41179.139,19282.21402,,40876.70601,171.672
Virginia,2004,5181.51821,6437.8089,35656.00633,28315.294,5641.63452,81232.26196,0.0,0.0,0.0,6.43,5.88,4.27,,7.99,6.25,6780.05799,2529.644,842.859,,3397.44901,10.106,105424.17301,43024.672,19734.46099,,42503.39499,161.645
Virginia,2005,5403.071370000001,8294.77044,35424.87524,27918.481,4743.492899999999,81784.69095,0.0,0.0,0.0,6.64,6.05,4.46,,8.16,6.8100000000000005,7223.18899,2704.50801,862.60301,,3644.95101,11.127,108849.55199,44670.19198,19354.048,,44661.83901,163.473
Virginia,2006,4977.08806,7215.44965,34288.14069,27593.516,1330.23031,75404.42471,0.0,0.0,0.0,6.86,6.21,4.69,,8.49,6.8100000000000005,7319.054,2774.95599,891.16999,,3641.80902,11.119,106721.241,44653.831,18998.10901,,42906.01801,163.283
Virginia,2007,5434.11792,10903.83992,35420.74627,27268.475,2573.89399,81601.0731,0.0,0.0,0.0,7.12,6.38,5.07,,8.74,6.73,7943.35301,2995.92799,958.55999,,3975.89701,12.96798,111569.55202,46971.48,18924.87098,,45480.519,192.682
Virginia,2008,5347.140179999999,9315.08281,31776.35595,27930.764,1584.56446,75953.9074,0.0,0.0,0.0,8.0,7.32,5.82,,9.62,7.8,8808.95031,3433.3467,1072.33188,,4288.13168,15.13999,110106.337,46877.973,18437.71299,,44596.58801,194.063
Virginia,2009,5230.85778,12201.38374,25599.28782,28212.252,1507.7027199999998,72751.48406,0.0,0.0,0.0,8.93,8.06,6.91,,10.61,8.42,9689.11769,3772.4813,1152.69951,,4747.64848,16.28845,108462.46302,46828.102,16677.92799,,44763.01901,193.414
Virginia,2010,5210.43296,16999.1251,25459.2208,26571.899,1706.9821200000001,75947.65998000001,0.0,0.0,0.0,8.69,7.65,6.66,,10.45,7.7,9893.71231,3676.2359,1141.32069,,5061.6034,14.5523,113806.135,48036.984,17141.22399,,48438.958,188.969
Virginia,2011,4875.56858,18332.37316,19881.11344,25547.997,972.8849,69609.93708,0.0,0.0,0.0,8.84,7.95,6.49,,10.64,8.24,9747.73221,3742.88373,1118.0268,,4871.34881,15.47291,110228.26501,47051.42502,17218.00501,,45771.14402,187.691
Virginia,2012,4767.7916000000005,25037.7491,14180.79527,28723.39,760.65697,73470.38294,0.0,0.0,0.0,9.07,8.08,6.72,,11.08,8.51,9779.53908,3777.8815,1162.77232,,4822.89281,15.99249,107794.98502,46756.65802,17315.73901,,43534.67501,187.913
Washington,2001,55955.22635,9374.245,9082.358,8250.429,386.41065,83048.66900000001,8209.50681284,3152.27242892,5057.23438392,5.34,5.45,4.75,4.69,5.7,,4193.026,1298.40799,919.122,173.90401,1801.592,,78495.24701,23840.52501,19338.92399,3707.327,31608.471,
Washington,2002,79895.36212000002,4719.311,8660.805,9048.475,450.15888,102774.11200000002,5548.71456831,4361.483663739999,1187.2309045700003,5.88,6.11,4.88,4.94,6.29,,4432.87199,1484.854,770.28,159.90498,2017.833,,75403.856,24309.63401,15791.50001,3236.72502,32065.99699,
Washington,2003,73888.38135,7082.605,11089.796,7614.708,425.78565,100101.276,5401.592891169999,3445.05042785,1956.5424633199996,5.86,6.07,4.76,,6.31,6.45,4580.441,1701.266,866.186,,2010.27299,2.71601,78133.50099,28039.32401,18180.02901,,31872.04501,42.10303
Washington,2004,73896.94245999998,8468.80006,10409.33056,8981.583,428.03204999999997,102184.68812999997,7076.78712729,2228.51241628,4848.274711010001,5.8,6.17,4.28,,6.37,6.44,4638.46601,1742.153,824.832,,2068.79198,2.68902,79981.60801,28225.78598,19259.40898,,32454.68201,41.73103
Washington,2005,74179.83739,8578.54553,10494.4074,8242.273,453.84099999999995,101948.90432,5537.28479658,2532.42711587,3004.8576807100003,5.87,6.33,4.27,,6.54,6.44,4894.34801,1777.761,943.101,,2173.38001,0.10605,83425.2,28099.58301,22111.773,,33212.19701,1.647
Washington,2006,84463.38351,7495.40984,6372.82292,9328.277,449.06406000000004,108108.95733,11085.99936489,2429.5591703,8656.440194589999,6.14,6.63,4.44,,6.82,5.93,5222.35699,1896.05401,976.349,,2349.887,0.067,85033.335,28580.24901,22013.391,,34438.565,1.13
Washington,2007,82515.23682,7287.39375,8556.81645,8108.56,433.18552,106901.19254,6880.429510389999,3622.06535413,3258.3641562599996,6.37,6.55,4.57,,7.26,5.74,5457.625,1939.517,948.353,,2569.667,0.08797,85741.94699,29599.03199,20752.603,,35388.77899,1.533
